category,text
sport,funding cut hits wales students the wales students rugby side has become a casualty of the welsh rugby union s reorganisation at youth level.  an amalgamated under-18 side formed from separate schools and national youth teams plays its first match on thursday  against italy at the gnoll. but that move has seen the wru decide to end its funding of representative sides such as wales students. as a result  traditional international fixtures against england and france in the new year have been cancelled. the welsh students rugby football union feels that it is unable to properly prepare for or stage the matches. the secretary of the welsh students rugby football union  reverend eldon phillips  said:  it is a shame that fixtures cannot be maintained this year.  the competition provided by the strong english and french teams has enabled the welsh students to test themselves in high quality matches.  the increasing number of young rugby players entering higher education look for the biggest challenge  that is representative rugby  but this year that opportunity will be denied them. players who have played for wales students before going on to win full senior representative honours include robert jones  rob howley  jon humphreys  darren morris  martyn williams and ceri sweeney.
business,call to save manufacturing jobs the trades union congress (tuc) is calling on the government to stem job losses in manufacturing firms by reviewing the help it gives companies.  the tuc said in its submission before the budget that action is needed because of 105 000 jobs lost from the sector over the last year. it calls for better pensions  child care provision and decent wages. the 36-page submission also urges the government to examine support other european countries provide to industry. tuc general secretary brendan barber called for  a commitment to policies that will make a real difference to the lives of working people.    greater investment in childcare strategies and the people delivering that childcare will increases the options available to working parents   he said.  a commitment to our public services and manufacturing sector ensures that we can continue to compete on a global level and deliver the frontline services that this country needs.  he also called for  practical measures  to help pensioners  especially women who he said  are most likely to retire in poverty . the submission also calls for decent wages and training for people working in the manufacturing sector.
tech,tech helps disabled speed demons an organisation has been launched to encourage disabled people to get involved in all aspects of motorsport  which is now increasingly possible thanks to technological innovations.  the motorsport endeavour club left the starting grid yesterday at the autosport international 2005 show at birmingham s nec  with several technologies to adapt vehicles on display.  motorcycle racer  roy tansley  from derby developed his electronic sequential gear changer following an accident which resulted in part of his left leg being amputated.  i needed to find a way of changing gear and generally you do that with your left leg   mr tansley told the bbc news website.  in simple terms  i needed to invent a left foot - initially it was quite a heath robinson device.  mr tansley had to argue his case to be allowed to continue competing with motorcycle racing s governing body  the autocycle union.  at that time they wouldn t let any amputee race at all  but eventually they told me i could have a licence as long as i raced sidecars.  mr tansley s invention  the pro-shift  is designed to work with hewland gearboxes which are widely used in motorcycle racing. in addition to helping disabled riders to compete  mr tansley reckons that the pro-shift saves at least 20 seconds per lap when he competes in the isle of man tt. as a result  there has been considerable interest in the product from other riders keen to improve their performance.  i m not prejudiced  i ll sell to able-bodied people if i have to!  he joked.  another exhibit on the motorsport endeavour stand is a subaru impreza rally car  adapted to accommodate a variety of disabilities. the vehicle belongs to pararallying  the world s only rally school for disabled drivers which is based in lincolnshire.   we use the latest technology supplied by an italian company   said rally driver dave hawkins who runs the company.  the cars have electronic throttles  electronic brakes  electronic clutches - we ve yet to turn anybody away.  mr hawkins - a paraplegic himself - says his customers have included right or left arm amputees  quadriplegics  people who have had strokes and a woman who had had all four limbs amputated. pararallying uses a vauxhall astra gsi with an automatic gearbox and manual subaru imprezas. the car on display is fitted with a  duck clutch  - a switch on the gear stick used instead of the clutch pedal. it also has a second ring behind the steering wheel to operate the throttle and a hand operated brake bar.  when joy rainey started competing in motorsport in 1974 she was continuing the family tradition - her father  murray  is a former australian formula 3 champion.  and it was rainey senior who modified a sports racer to accommodate his daughter s small stature so that she could take part in hill climbs. she uses an ordinary road car by putting extensions on the pedals  a cushion behind her back and raising the seat.  but in a competition car you have to have everything right or you ll lose the balance of the car   she said.  i bring everything back to me - steering wheel  steering column  gear lever and pedals.  when she recently took part in the london to sydney marathon she shared the driving with her partner  trevor  who now does the engineering work. he designed a system for their morris minor so that the adaptations could be totally removed in under a minute. the motorsport endeavour club is hoping that putting such technologies on display will result in more disabled people becoming involved in all areas of the sport and at every level.
business,yukos sues four firms for $20bn russian oil firm yukos has sued four companies for their role in last year s forced state auction of its key oil production unit yuganskneftegas.  yukos is claiming more than $20bn (£11bn) in damages after yugansk was sold in december to settle back taxes. the four companies named in the law suit are gas giant gazprom  its unit gazpromneft  investment company baikal  and state oil firm rosneft. yukos submitted the suit in houston  where it filed for bankruptcy. as well as suing for damages  yukos has asked the us court to send its tax dispute with the russian government to an international arbitrator. it also has submitted a reorganisation plan as part of its chapter 11 bankruptcy filing.  the clash between yukos and the kremlin came to a head last year when yukos was hit with a bill of more than $27bn in back taxes and unpaid fines. to settle the bill  russia forced yukos to sell off yuganskneftegas.  yukos called the sale illegal and has turned to courts in the us in an effort to regain control of the oil production business. it also has vowed to use all legal means at its disposal to go after any firm that tries to buy or take control of its assets. earlier this month it sued the russian government for $28.3bn. analysts have questioned whether a us court has any jurisdiction over russian companies  while moscow officials have dismissed yukos  legal wrangling as meaningless. in houston  bankruptcy judge letitia clark will start a two-day hearing on 16 february to hear arguments on whether a us court is the proper forum for the case.  the threat of legal action from yukos and its bankruptcy filing in houston did have an effect on last year s auction  however. concerned that it would be caught up in a court battle  gazprom and gazpromneft withdrew from the auction  and yuganskneftegas was sold to little-known investment firm baikal finance group. a few days later  baikal gave control of the company to state-run oil group rosneft for $9.3bn. rosneft  meanwhile  has agreed to merge with gazprom  bringing a large chunk of russia s very profitable oil business back under state control. yukos claims that the rights of its shareholders have been ignored and that is has been punished for the political ambitions of its founder mikhail khodorkovsky. mr khodorkovsky  once russia s richest man  is in prison  having been charged with fraud and tax evasion and repeatedly denied bail.
sport,hodgson relishes european clashes former blackburn boss roy hodgson says the premiership should follow the rest of europe and have a winter break - but insists that a gruelling domestic schedule will not damage the english elite s bid for champions league glory.  hodgson - now in charge at viking stavanger - was at liverpool s clash with bayer leverkusen at anfield on tuesday as a member of uefa s technical committee. hodgson is a fierce advocate of the winter break employed throughout europe  although not in england - where the champions league contenders have ploughed through a heavy fixture list. but hodgson told bbc sport that while he believes the premiership should embrace the idea  he does not expect it to cost the english representatives in the last 16 of the champions league.  i just feel it is very difficult to say with certainty that teams who have had the break will have a definite edge.  i am a fervent supporter of the break. it gives players the chance to recharge their batteries midway through the season  which some suggest will give teams an advantage in the champions league.  the other school of thought suggests having a break then coming back to it puts you at a disadvantage.  the bigger discussions around the winter break should be to do with the nature of football today  the needs of football players and the way the premiership has developed  rather than one or two matches in the champions league in february.  hodgson believes a winter break carries many advantages  explaining:  as i said  it is the perfect chance to recharge batteries.   and certainly if i was still a manager in england i would be supporting any calls for its introduction.  in pre-season you get a lot of enthusiasm and energy but by the time you get towards christmas many players  having also played plenty of international matches for club and country and travelled a lot  find themselves getting very jaded.  the break gives them a chance to recover that energy and enthusiasm and  perhaps more importantly  recover their mental strength during the break and get ready for the games ahead.  the mental side is by far the most important thing.  hodgson added:  the length of breaks can vary. in italy the break was very short. you just took christmas and new year.  it was so short you didn t do anything. you gave the players a week or 10 days off  then you were training for a week or 10 days and then went into a game.  if it is longer  it is important those responsible for physical fitness give the players a programme to follow to ensure the physical strength they have accumulated stays with them.  and hodgson believes a winter break would be a positive step in the premiership. he said:  if we talk about football at elite level  which the premiership is  then i would support a winter break.  if you examine the demands of the premier league and  in particular on players who play international football for their club and country  then a break would do them the world of good - physically and mentally.
sport,o driscoll out of scotland game ireland captain brian o driscoll has been ruled out of saturday s rbs six nations clash against scotland.  o driscoll was originally named in the starting line-up but has failed to recover from the hamstring injury he picked up in the win over italy. his replacement will be named after training on friday morning. fellow centre gordon d arcy is also struggling with a hamstring injury and he will undergo a fitness test on friday to see if he can play.  kevin maggs would be an obvious replacement at centre while shane horgan could also be moved from wing. ulster wing tommy bowe could also be asked to travel with the squad to scotland as a precautionary measure. the only other change to the ireland side sees wasps flanker johnny o connor replacing denis leamy. o connor will be winning his third cap after making his debut in the victory over south africa last november.  : murphy  horgan  tbc  d arcy  hickie  o gara  stringer  corrigan  byrne  hayes  o kelly  o connell  s easterby  o connor  foley.  : sheahan  horan  o callaghan  miller  g easterby  humphreys  dempsey.
business,khodorkovsky ally denies charges a close associate of former yukos boss mikhail khodorkovsky has told a court that fraud charges levelled against him are  false .  platon lebedev has been on trial alongside mr khodorkovsky since june in a case centring around the privatisation of a fertiliser firm. the pair claim they are being punished by the authorities for the political ambitions of mr khodorkovsky. mr lebedev said there were  absurd contradictions  in the case. opening his defence  he said he could not see the legal basis of the charges he faced  which also include allegations of tax evasion.  to my embarrassment  i could not understand the file of complaints against me   he told a moscow court. mr lebedev headed the menatep group  the parent company of yukos.  mr lebedev and mr khodorkovsky  who each face a possible 10 year jail sentence if convicted  will be questioned by a judge over the next few days. mr khodorkovsky began his testimony last week  telling the court that he objected to the way that the  running of a normal business has been presented as a work of criminal fiction . the charges are seen by supporters as politically motivated and part of a drive by russian president vladimir putin to rein in the country s super-rich business leaders  the so-called oligarchs. yukos has been presented with a $27.5bn (£13bn) tax demand by the russian authorities and its key yugansk division was auctioned off to part settle the bill. the company s effort to gain bankruptcy protection in the us - in a bid to win damages for the sale - were dismissed by a court in texas.
business,us company admits benin bribery a us defence and telecommunications company has agreed to pay $28.5m after admitting bribery in the west african state of benin.  the titan corporation was accused of funnelling more than $2m into the 2001 re-election campaign of president mathieu kerekou. at the time  titan was trying to get a higher price for a telecommunications project in benin. there is no suggestion that mr kerekou was himself aware of any wrongdoing. titan  a california-based company  pleaded guilty to falsifying its accounts and violating us anti-bribery laws. it agreed to pay $13m in criminal penalties  as well as $15.5m to settle a civil lawsuit brought by the us financial watchdog  the securities and exchange commission (sec).  the sec had accused titan of illegally paying $2.1m to an unnamed agent in benin claiming ties with president kerekou. some of the money was used to pay for t-shirts with campaign slogans on them ahead of the 2001 election. shortly after the poll  which mr kerekou won  benin officials agreed to quadruple titan s management fee. prosecuting attorney carol lam said:  all us companies should take note that attempting to bribe foreign officials is criminal conduct and will be appropriately prosecuted.  the company says it no longer tolerates such practices. under the us foreign corrupt practices act  it is a crime for american firms to bribe foreign officials.
sport,coach ranieri sacked by valencia claudio ranieri has been sacked as valencia coach just eight months after taking charge at the primera liga club for the second time in his career.  the decision was taken at a board meeting following the side s surprise elimination from the uefa cup.  we understand  and he understands  that the results in the last few weeks have not been the most appropriate   said club president juan bautista. former assistant antonio lopez will take over as the new coach. italian ranieri took over the valencia job in june 2004 having been replaced at chelsea by jose mourinho.  things began well but the spanish champions extended their winless streak to six after losing to racing santander last weekend. that defeat was then followed by a uefa cup exit at the hands of steaua bucharest. ranieri first took charge of valencia in 1997  guiding them to the king s cup and helping them to qualify for the champions league. the 54-year-old then moved to atletico madrid in 1999  before joining chelsea the following year.
politics,straw praises kashmir moves the uk has welcomed the decision by india and pakistan to open a bus link across the ceasefire line dividing the disputed region of kashmir.  foreign secretary jack straw  touring south east asian countries  praised the  spirit of cooperation  in achieving the breakthrough. media reports in both countries describe the deal as a major step in the ongoing peace process. mr straw said he hoped the agreement would make a difference to kashmiris. the bus service was one of several announcements made after a meeting of foreign ministers of both countries in islamabad on wednesday. kashmiri politicians on both sides of the line of control which divides the region welcomed the move.  in a statement  mr straw said the bus service between srinagar and muzaffarabad  will be able to reunite families that have been divided for decades .  this will make a real difference to the lives of kashmiris on both sides of the line of control   he said.  i warmly applaud the efforts of both india and pakistan to make this happen.  this spirit of cooperation will  i hope  lead to many more measures that will benefit all in the region.   on thursday mr straw was in india visiting sikhism s holiest shrine  the golden temple in amritsar where he tried his hand at making indian bread or roti. he is due to take part in talks with the indian government on friday. a second bus service linking the pakistani city of lahore with amritsar in india was also announced as well as a rail link between rajasthan state and pakistan s sindh province. both sides agreed to begin talks on reducing the risk of nuclear accidents and also said they planned to reopen their respective consulates in karachi and mumbai (bombay). the mountainous region of kashmir has been a flashpoint between the two nuclear powers for more than 50 years.
business,news corp makes $5.4bn fox offer news corporation is seeking to buy out minority investors in fox entertainment group  its broadcasting subsidiary  for about $5.4bn (£3.7bn).  the media giant  run by rupert murdoch  owns 82% of the shares in the company  home to the fox television network and the 20th century fox film studio. the move follows news corp s decision to register its business in the us. 20th century fox s recent film releases include i heart huckabees and i  robot  while fox puts out hit tv series 24.  under the terms of the offer  minority fox shareholders will receive 1.90 news corp shares in return for each fox share they hold. analysts said the decision to list news corp in the us - which will result in the firm s shares trading in new york rather than sydney- nullified the need to retain a separate stock market listing for fox entertainment shares. news corp investors voted in october to approve the transfer of the company s corporate domicile from australia to the us state of delaware. the move is designed to help news corp attract more investment from the largest us financial institutions  and make it easier to raise capital. fox entertainment group generated revenues of $12bn last year. news corp shares fell 25 cents to $17.65 after the share offer was announced while fox shares were up 19 cents at $31.22.
entertainment,controversial film tops festival a controversial film starring hollywood actor kevin bacon as a convicted paedophile won top honours at the london film festival on thursday.  the woodsman won the satyajit ray award  named after the indian director. the low-budget film  directed by nicole kassell  is about a convicted child molester trying to rebuild his life after 12 years in jail. judges said the film tackled the contentious subject with  great insight and sensitivity . previous films to take the prize include the oscar-winning boys don t cry  which was about the true life story of murdered transsexual brandon teena.  british writer-director amma asante won the uk film talent award this year for her debut feature a way of life. set in south wales  the film is about a teenage single mother who becomes embroiled in a tense stand-off with a turkish neighbour. also on thursday night  the fipresci international critics awards went to aaltra  a belgian film about the handicapped; and the sutherland trophy  which was won by jonathan caouette for his film tarnation. the festival closed with a screening of the film i heart huckabees  starring jude law and dustin hoffman and directed by three kings film-maker david o russell. the festival this year also included the first european screening of the new pixar animation the incredibles  and the british film bullet boy  starring so solid crew rapper asher d.
politics,hague  given up  his pm ambition former conservative leader william hague says he will not stand for the leadership again  having given up his ambition to be prime minister.  mr hague  43  told the daily telegraph he would now find a life dominated by politics too  boring  and unfulfilling. mr hague  who stepped down after his party s 2001 election defeat  does not rule out a return to the front bench. he also told the paper he hopes to remain mp for richmond  north yorks  and start a family with wife ffion. mr hague  who recently had published the biography of william pitt the younger  also said he wanted to continue writing books and speech-writing.  he told the newspaper:  i don t know whether i will ever go back on to the front  but don t rush me.  asked if he would stand for the leadership again  mr hague replied:  no. definitely not.  his determination to stay away from a central role will disappoint some senior conservative members  who say the party needs him. tim collins  the shadow education secretary  said last week it would be a  huge boost  to the party if mr hague returned to the front bench. mr hague became an mp at 27 and leader of the opposition at 36. he said:  i feel fortunate that  by the age of 40  i had crammed in an entire political career.  i had been in the cabinet and been leader of the party  so now i can branch out into other things...it is a very liberating feeling.  mr hague added that he may have misjudged his own ambition to be prime minister.  maybe i wasn t as driven by politics as i thought i was   he said.
politics,uk pledges £1bn to vaccine effort uk chancellor gordon brown has offered £960m ($1.8bn) over 15 years to an international scheme aiming to boost vaccination and immunisation schemes.  in a speech  he called for action to reach the 2000 millennium declaration goals of halving global poverty and tackling child mortality rates. mr brown has just returned from a tour of african nations. the £1bn commitment is part of a five-point plan on debt relief  trade  aid  education and health.  the chancellor was speaking at an event jointly organised by the uk s department for international development and the un development programme on wednesday. mr brown welcomed news that the bill gates foundation and norway are joining up to put an extra £0.53bn ($1bn ) into the global alliance for vaccines and immunisation (gavi). britain  france  gavi and the gates foundation have drawn up proposals to apply the principles of the international finance facility (iff) to the area of immunisation. that could see donors making long-term  legally binding financial commitments which can then be used as collateral for raising extra funds from international capital markets. as well as pledging £960m over 15 years to the immunisation iff  britain urged other donors to contribute.  if gavi could increase its funding for immunisation by an extra £4bn ($7.4bn) over 10 years  then an extra five million lives could have been saved by 2015 and five million thereafter  mr brown argued. campaign groups including friends of the earth  the world development movement  and war on want said uk government policy on free trade was a major barrier to fighting poverty. war on want s john hilary said:  compassionate rhetoric cannot disguise the reality of the government s neo-liberal policies.  as long as mr blair and mr brown continue to push free trade and privatisation on developing countries  more and more people will be pushed deeper into poverty  not lifted out of it.
business,chinese dam firm  defies beijing  the china three gorges project corp is refusing to obey a government order to stop construction of one of its giant dams  the chinese state press has said.  the builder of the three gorges dam is continuing work on the sister xiluodu dam  said the beijing news. the xiluodu dam is one of 30 such large-scale construction projects called to a halt because of a lack of proper environmental checks. the beijing news said the company may instead choose to pay a fine. the firm has also ignored orders to stop construction at two of its other projects - the three gorges underground power plant and the three gorges project electrical power supply plant.  so far  only 22 of the 30 construction projects targeted by china s state environmental protection agency (sepa) for having not carried out mandatory environmental impact assessments have complied with its shutdown order. the china three gorges project corp could now face a fine up to 200 000 yuan ($24 000; £12 700). last week  it denied that its projects violated regulations.  the three gorges corporation has all along abided by the law and have built our projects in accordance with the law   it said.  the sepa order comes as the chinese government appears to be trying to cool the country s booming economy. previously it has encouraged construction of new electricity generating capacity to solve chronic energy shortages  which forced many factories into part-time working last year. in 2004  china increased its generating capacity by 12.6% to 440 700 megawatts (mw). the xiluodu dam is designed to produce 12 600 mw of electricity  and is being built on the jinshajiang - or  river of golden sand  as the upper reaches of the yangtze are known. it is a sister project to the main three gorges dam downstream where more than half a million people have had to be relocated  drawing criticism from environmental groups and overseas human rights activists.
entertainment,cult band kasabian surge forward indie dance band kasabian built up a cult following throughout 2004 to secure three brit award nominations.  the four-piece leicester band blends dark electronics with rock  earning kasabian places on the best british group  rock act and live act shortlists. they have also earned a reputation as outspoken and charismatic  in contrast to fellow brit nominees such as keane and snow patrol.  british music needs a kick up the arse and britain needs a new band to breathe life into the british people again   declared kasabian s singer tom meighan.   no-one s doing it at the minute. music feels like it s in the afterlife right now. we don t want people to give up on it.  the serpent s going to rise from the sea and scare all the pirates away!  meighan grew up in leicester with kasabian songwriter/guitarist sergio pizzorno and bassist chris edwards  a trio which began making music from the age of 17.  they enlisted guitarist and keyboard player christopher karloff after spotting him in a pub.  we saw his long sideburns and thought  hey  he looks the part  we ll ask him    said meighan. inspired by britpop and a mutual love of hardcore  an early 1990s genre that fused house music with hip hop beats and a dark sensibility  they added an electronic element to the traditional guitar sound.  we got a computer and we cut rock n roll up  because there s no point in going back to how it was   said meighan.  it s all about new ideas and creativity.   the band s original approach is reflected in its name  inspired by linda kasabian - the getaway driver of us serial killer charles manson. coincidentally it is also the armenian term for  butcher . kasabian moved into a remote farmhouse in rutland to record their debut album  benefiting from its isolation but also managing to sneak in a few parties while they were there. signed to the rca record label  kasabian tested the water with two singles  club foot and lsf  which reached numbers 19 and 10 in the uk singles chart respectively.  they built up their following on the summer festival circuit  opening both glastonbury and t in the park  and at a series of  guerilla gigs  at unusual venues including half time orange  a pub next to leicester city football club s headquarters. kasabian s self-titled album was released last september to widespread critical acclaim  its indie dance stance drawing comparisons to the stone roses  primal scream and the happy mondays.  regarding it as  both a fiery assertion of rock  n  roll ethics and proof that a siege mentality is alive and well in the badlands of rutland water   the nme s praise was typical of the album s reception. as 2004 progressed kasabian would score a further two hits - processed beats and cutt off - and embark upon a well-received uk tour.  we take our music seriously  definitely  but we want to have fun with it   said pizzorno.  this is not a job to us   added meighan.  this is the best life we could ever have. this is what it s all about and without it we d be lost souls. but music needs us as well.
business,bank set to leave rates on hold uk interest rates are set to remain on hold at 4.75% following the latest meeting of the bank of england.  the bank s rate-setting committee has put up rates five times in the past year but rates have been on hold since september amid signs of a slowdown. economic growth slowed in the previous quarter  as manufacturing output fell  while consumer confidence has slipped. there is also growing evidence that the previously booming uk housing market is now cooling.  house prices fell 0.4% in october  according to the nationwide  their biggest monthly fall since february 2001. last month  bank of england governor mervyn king said that the economy had hit a  softer patch  after rapid economic growth in the first half of 2004. richard jeffrey  chief economist at bridgewell securities  said it was very unlikely that the bank of england would put rates up again this time around.  there have been sufficient signs in the economy of a slowdown to stay the bank of england s hand   he told bbc radio 4 s today programme. however  mr jeffrey said he believed the slowdown in economic activity was temporary and it was dangerous to assume that rates had peaked.  i still think interest rates are going up   he said.  we are not out of the woods.
sport,slovakia reach hopman cup final slovakia will play argentina in the final of the hopman cup after beating group b rivals the netherlands 3-0.  daniela hantuchova defeated michaella krajicek 6-4 6-2 to give the slovaks the perfect start before dutchman peter wessels retired against dominik hrbaty. wessels was unable to compete in the mixed doubles but slovakia had already booked their place in the final for the second year running. argentina claimed top spot in group a with three wins from three matches. in the other group b match  the united states defeated australia 2-1.  meghann shaughnessy lost the opening match against alicia molik but james blake levelled the tie with a 6-3 6-4 win over paul baccanello  who came in as a replacement for the injured mark philippoussis. blake and shaughnessy then beat molik and baccanello in a tense mixed doubles contest to take the win. hantuchova  who did not win a hopman cup singles match in 2004  has been in good form during this year s event and has won two of her three matches.  i feel like it s really deserved this time as i ve helped dominik to get through   she said.  i think if i keep going the way i have been in the past few matches then i will be okay.  i was really pleased with my last two singles  even the first one  which was a really high standard.  you can t ask for a better preparation than to play a few matches here for the australian open.
sport,solskjaer raises hopes of return manchester united striker ole gunnar solskjaer said he hoped to return next season following a career-threatening injury to his right knee.  the 31-year-old norway international had surgery in sweden in august to transplant cartilage into the joint.  i m in no doubt that i ll play again   solskjaer told aftenposten daily.  the problem will be the speed but we re talking about eight months  time. it s going as it should with the knee. i m slavishly following a programme.  solskjaer last played for united as a late substitute in may s fa cup final win over millwall. his contract with united runs out in 2006  by which time he will have been at the premier league club for 10 years.
politics,goldsmith:  i was not leant on  the attorney general has again denied being  leant on  by downing street to make the legal case for invading iraq.  claims a written answer on the legality of the war was drafted by downing street were  wholly unfounded   he insisted during stormy lords exchanges. lord goldsmith said the answer represented his  genuinely held independent view  the war was legal. the text was released on the eve of a crucial commons vote in which mps backed the invasion of iraq. many labour mps have since indicated that the attorney general s answer played a pivotal role in their willingness to back the conflict. the government has resisted calls to publish the full advice  saying such papers are always kept confidential. in the house of lords  the attorney general faced a call by former tory lord chancellor lord mackay to now publish the  full text  of the advice - the suggestion was rejected. another peer meanwhile  lord skidelsky  said not to publish the full legal opinion would  strengthen the suspicion that the the original text was doctored for public consumption  in exactly the same way as the notorious intelligence dossier on weapons of mass destruction .  last week lord goldsmith said in a statement:  i was fully involved throughout the drafting process and personally finalised  and of course approved  the answer.  he said the answer had been prepared in his office with the involvement of solicitor general harriet harman  two of his own officials  three foreign office officials  a qc  christopher greenwood and the then lord chancellor  lord irvine of lairg.  no other minister or official was involved in any way.   as i have always made clear  i set out in the answer my own genuinely held  independent view that military action was lawful under the existing (un) security council resolutions   he said.  the answer did not purport to be a summary of my confidential legal advice to government.  former foreign secretary robin cook said lord goldsmith s admission that his parliamentary answer was not a summary of his legal opinion suggested parliament may have been misled.  the attorney general may never have presented his answer as a summary  but others certainly did   he said.  what is clear from his statement today is that he does not believe that it was a full  accurate summary of his formal opinion.   tony blair has dismissed questions about the attorney general s advice  and said his parliamentary statement had been a  fair summary  of his opinion.  that s what he [lord goldsmith] said and that s what i say. he has dealt with this time and time and time again   mr blair told his monthly news conference in downing street. he refused to answer further questions on the issue. on the question of whether such papers have always been kept confidential  tory mp michael mates  who is a member of the commons intelligence and security committee and was part of the butler inquiry  told the bbc:  that  as a general rule  is right  but it s not an absolute rule.  he said there had been other occasions when advice had been published  most recently regarding prince charles s marriage plans. the government could not pick and choose when to use the convention  he said. mr mates added:  this may be one of those special occasions... when it would be in the public interest to see the advice which the attorney general gave to the prime minister.  a book published by philippe sands qc  a member of cherie blair s matrix chambers says lord goldsmith warned tony blair on 7 march 2003 that the iraq war could be illegal without a second un resolution sanctioning military action. a short statement about lord goldsmith s position presented in a written parliamentary answer on 17 march 2003 - just before a crucial commons vote on the military action - did not suggest this.
sport,south africa sweep top awards south africa s schalk burger was named player of the year as the tri-nations champions swept the top honours at the international rugby board s awards.  the flanker topped a list which included ireland star gordon d arcy and australian sensation matt giteau. jake white claimed the coaching award while his side held off grand slam winners france to take the team award. england player simon amor beat team-mate ben gollings and argentine lucio lopez fleming to win the sevens award. burger s award came just a week after he won the equivalent prize from his fellow international players and white  who also coached burger at under-21 level  paid tribute to him.  schalk s emergence as a major force has meant a lot to south african rugby  but has also influenced world rugby   said white.  he s become to south african rugby what jonty rhodes was to south african cricket. it s amazing what he has achieved in such a short time so far in his international career.  amor  who will captain england in this season s opening irb sevens tournament  the dubai sevens  which start on thursday  was delighted with his award.  there are so many great sevens players on the circuit at the moment that this is a genuine honour   said the gloucester fly-half.
politics,amnesty chief laments war failure the lack of public outrage about the war on terror is a powerful indictment of the failure of human rights groups  amnesty international s chief has said.  in a lecture at the london school of economics  irene khan said human rights had been flouted in the name of security since 11 september  2001. she said the human rights movement had to use simpler language both to prevent scepticism and spread a moral message. and it had to fight poverty  not just focus on political rights for elites.  ms khan highlighted detentions without trial  including those at the us camp at guantanamo bay in cuba  and the abuse of prisoners as evidence of increasing human rights problems.  what s a new challenge is the way in which this age-old debate on security and human rights has been translated into the language of war   she said.  by using the language of war  human rights are being sidelined because we know human rights do not apply in times of war.  ms khan said such breaches were infectious and were now seen in almost very major country in the world.  the human rights movement faces a crisis of faith in the value of human rights   she said. that was accompanied by a crisis of governance  where the united nations system did not seem able to hold countries to account.  the amnesty secretary-general said a growing gap between the perceived influence of human rights group and what they could actually achieve was fuelling scepticism.  public passivity on the war against terror is the single most powerful indictment on the failures of human rights groups   she said. ms khan said the movement had failed to mobilise public outrage about what was happening to the human rights system. there needed to be a drive to use simpler language  talking about the basic morality of the issues rather than the complexity of legal processes. such efforts could make the issues more relevant to people across the world  she said.  the human rights groups also had to recognise there were new groups which had to be tackled in new ways as power dripped away from state governments. al-qaeda  for example  was not going to be impressed by a traditional amnesty letter writing campaign. more also needed to be done to develop a human rights framework for international business corporations. amnesty international members voted in 2001 to extend the organisation s work from political and civil rights to cover social and economic rights too. ms khan said the human rights movement would make itself irrelevant if it turned away from the suffering caused by economic strife.  we would be an elitist bunch working for the elites  for those who cannot read the newspaper of their choice rather than those who cannot read   she said. despite her concerns  ms khan dubbed herself a  hope-monger   saying she was confident the passions of the human rights movement could overcome the new challenges.
sport,dent continues adelaide progress american taylor dent reached the final of the australian hardcourt event in adelaide with a crushing 6-1 6-1 win over argentine juan ignacio chela.  dent will meet swede joachim johansson on sunday after the second seed survived a tense tie-break to defeat belgium s olivier rochus 6-1 7-6 (7/5). johansson  the boyfriend of lleyton hewitt s sister jaslyn  received strong crowd support on saturday.  it feels like home for me  because jaslyn lives here   said johansson. rochus was leading 5-4 in the second set tiebreak but his concentration was ruffled by a disputed line call and the match slipped away.  it was so close - one mistake like this and the match is over  it s tough. for me  it was clearly out   rochus said.
business,oil rebounds from weather effect oil prices recovered in asian trade on tuesday  after falling in new york on milder winter weather across the us.  with winter temperatures staying relatively high in the northern us  a barrel of light crude ended monday down $1.33 to $42.12. however crude prices have rebounded in asia  rising to $42.30 a barrel for february delivery. in london  trading of brent crude was suspended for a public holiday  but the price fell to $39.20 in the far east.  with milder temperatures expected to continue in the northern parts of the us over the next few days at least  analysts have said the price of oil may fall further - even if the decline was only temporary.  weather has been the achilles  heel of this market   said abn amro analyst john brady.  but it is winter in the northeast. eventually we ll get another cold blast.  despite a fall of more than $12 a barrel from the record highs reached in late october  the price of crude oil remains almost 30% higher than year-ago levels. prices rose last week after militant attacks in riyadh  the capital of saudi arabia  briefly renewed fears that the supply chain might be broken in the world s leading crude exporter.  the market was panicked but fears essentially evaporated... since there was no follow-up   said deborah white  senior economist for energy at sg securities in paris.
