category,text
business,bmw cash to fuel mini production less than four years after the new mini was launched  german car maker bmw has announced £100m of new investment.  some 200 new jobs are to be created at the oxford factory  including modernised machinery and a new body shell production building. the result of the investment could be to raise output to more than 200 000 cars from 2007. the rise  from 189 000 last year  is a response to rapidly-rising demand and could help wipe out waiting lists. before wednesday s announcement  bmw had invested some £280m in mini production.  since its launch during summer 2001  the new mini has gone from strength to strength.  last year  almost one in six cars sold by the bmw group was a mini. the company admits that the success of the brand came despite scepticism from many in the industry.  our decision to produce a new mini was not received well right away   said norbert reithofer  a member of the bmw management board. initially  bmw said it would produce 100 000 mini models a year at its vast cowley factory on the outskirts of oxford  but the target was quickly reached  then raised  time and time again. not everyone is convinced that the boom can continue.  the risk is that after they ve invested massively in the brand  demand tapers off like it did with the new vw beetle   said brad wernle  from automotive news europe.  the price of the car has also gone up. when it was launched  the cheapest mini cost just more than £10 000. these days  buyers will have to fork out almost £11 500 to own a new mini one  or even more for the cooper s which costs up to £17 730. the mini convertible  which was launched last spring  costs up to £15 690 for the top model  and there is even a waiting list. second-hand minis are not cheap either. a mini one bought when the model was launched should still fetch at least £8 000 for the cheapest model  while a used cooper s is likely to be priced from £12 556  according to the-car buying website parker s. the consumers  association which operates with slightly different numbers  yet it confirms that the mini cooper 1.6 depreciates slower than any other car  other than the mercedes benz c180 se and the bmw 1 series 116i se.  the cowley factory  which initially seemed far too large a production plant for just 100 000 minis  is increasingly being put to good use.  there are plans to tear down old buildings and build new ones and there are rumours that a new paint shop could be included in the plans. bmw s mini adventure has made good much of what went wrong during its stewardship of the uk car maker rover which it sold for £10 five years ago to the phoenix consortium. in 1999  when bmw still owned rover  the oxford factory was producing the award-winning rover 75. during that year  3 500 people produced 56 000 cars. last year  in the same factory  almost four times as many vehicles were produced by just 4 500 mini-workers. the mini factory s current output is equally impressive when compared with the main rover factory in longbridge  which in 1999 produced 180 000 rover cars. last year  mg rover  which employs more than 6 000 people  produced just 110 000 cars  though it hopes to land a deal with shanghai automotive industry corporation (saic) that could help double the number of cars produced at longbridge. indeed  mini is not only producing more cars than mg rover does; it remains ahead even when the current sales of land rovers and range rovers (which are made by the former rover unit that bmw sold to ford) are taken into account.
politics,parties  plans for council tax anger at council tax rises spilled over into mass protests in 2003  when the average english bill rose 12.9%.  pensioners  protests spread - some marched  others simply refused to pay the increase. some  such as 83-year-old elizabeth winkfield  said they would rather go to jail. the audit commission found the whole local government finance system was  fundamentally flawed  and all three of the main parties have said the system has to change.  labour says it wants to retain the property-based tax but reform it to make it fairer and says there is scope for councils to become more efficient. they say they are already helping pensioners with council tax bills  with a £100 lump sum for the over-70s and last year the government capped some local councils  budgets to keep demands down. deputy prime minister john prescott has said the current system is not sustainable in the long term and said there would be  radical reform . the party says this year s increases will be the lowest in a decade. a report last year looked at increasing the number of council tax bands and other forms of local taxation  such as reformed business rates  although no decisions have been made. an independent inquiry into its findings  the lyons review  is due to report back at the end of 2005.  the tories have promised a reduction on bills for pensioners  who they say have been hardest hit by year-on-year increases in council tax. they say they can save £4bn on  government waste   of which £1.3bn could be used to cut pensioners  bills by an average of £340. it would not be means tested  say the tories  because that would create more bureaucracy and could discourage people from saving for their retirement. instead households where council tax payers are over 65 would get a rebate covering half their bill  up to a maximum of £500. the tories also say they are suspicious about any proposals to revalue homes - currently graded according to their value in 1991 - because they believe seven million of homes could move up a band.  the liberal democrats want to do away with the council tax altogether and switch to a local income tax of the kind seen in the usa  norway and switzerland. the rate would be set locally  but administered by the inland revenue which they say would save at least £300m. they say the council tax is the most unpopular and most unfair tax in britain  because it puts a  ceiling  on what the richest pay. the party says it would aim for a £5 000 tax-free personal allowance  or a £7 000 allowance for the over-65s. after that income would be taxed up to £100 000. the lib dems say their plan is fairer  more efficient  has already been tested abroad and offers more accountability.
entertainment,france set for new da vinci novel french booksellers are braced for a rush of interest after another book from the author of the da vinci code is translated into french.  angels and demons  by us author dan brown  will go on sale on wednesday. the da vinci code is set in paris - including the louvre - and has sold around one million copies in france. the main character  robert langdon  also appears in angels and demons. the da vinci code is being made into a film starring tom hanks. angels and demons was written before the da vinci code  which has sold more than 20 million copies worldwide  and been translated into more than 40 languages  since it was released in 2003. angels and demons is set mainly in rome as symbologist robert langdon follows a 400-year-old trail to try to uncover a plot by an ancient brotherhood  the illuminati  to blow up the vatican.  the novel deals with moral issues such as the debate between science and religion and also seeks to uncover some of the mysteries surrounding the pope. on his website  brown wrote:  i think the reason angels and demons is raising eyebrows right now is that it opens some vatican closets most people don t even know exist.  but i think most people understand that an organisation as old and powerful as the vatican could not possibly have risen to power without acquiring a few skeletons in their closets.  such is the success of the da vinci code in france  special tours have been organised to trace langdon s footsteps  including the the louvre museum and the saint sulpice church. the louvre has also given permission for parts of the film version to be shot in the museum. the film  to be directed by a beautiful mind s ron howard  is due to start filming at the paris museum in may and stars hanks alongside french actress audrey tautou.
tech,commodore finds new lease of life the once-famous commodore computer brand could be resurrected after being bought by a us-based digital music distributor.  new owner yeahronimo media ventures has not ruled out the possibility of a new breed of commodore computers. it also plans to develop a  worldwide entertainment concept  with the brand  although details are not yet known. the groundbreaking commodore 64 computer elicits fond memories for those who owned one back in the 1980s.  in the chronology of home computing  commodore was one of the pioneers.  the commodore 64  launched in 1982  was one of the first affordable home pcs. it was followed a few years later by the amiga. the commodore 64 sold more than any other single computer system  even to this day. the brand languished somewhat in the 1990s. commodore international filed for bankruptcy in 1994 and was sold to dutch firm tulip computers. in the late 1980s the firm was a great rival to atari  which produced its own range of home computers and is now a brand of video games  formerly known as infogrames.  tulip computers sold several products under the commodore name  including portable usb storage devices and digital music players. it had planned to relaunch the brand  following an upsurge of nostalgia for 1980s-era games. commodore 64 enthusiasts have written emulators for windows pc  apple mac and even pdas so that the original commodore games can be still run. the sale of commodore is expected to be complete in three weeks in a deal worth over £17m.
politics,election  could be terror target  terrorists might try to target the uk in the run-up to the election  london s most senior police officer has said.  sir ian blair said terror groups would remember the effect of the madrid bomb on spain s general election last year. other potential targets were the royal wedding and the uk s presidency of the european union and g8  he said. he refused to say if there was specific information about the risk of a pre-poll attack. no 10 was similarly cautious but said the threat was real.  the comments come after tony blair defended his controversial anti-terror proposals  warning that it would be wrong to wait for an attack before acting. sir ian told a meeting of the metropolitan police authority it would be  unwise  to speculate about whether there was specific information about risks of a pre-election attack. but he said:  terrorists have long memories. they understand what happened in madrid and know what the impact of that was on the spanish electorate.   this year we are responsible for the eu presidency  presidency of the g8  a royal wedding and a general election.  there are obvious and enormous targets which we have to deal with.  sir ian said the debate over anti-terror plans was one for politicians  not the police  who would enforce any new powers.  home secretary charles clarke has also warned that a madrid-style pre-election bombing could happen in the uk too. asked about sir ian s comments  the prime minister s official spokesman said:  we believe the threat is real.  the spokesman declined to comment on whether the security services had received specific intelligence relating to a possible attack during the election campaign. he said no 10 did not disclose any security advice they received. earlier  writing in the daily telegraph  the prime minister conceded that plans to detain suspects under house arrest without trial were  difficult issues for any government . the commons has approved the measures despite considerable opposition  with the government s majority more than halved as 32 labour rebels joined tory and lib dem opposition. but mr blair insisted:  there is no greater civil liberty than to live free from terrorist attack.   tory leader michael howard has accused mr blair of steamrolling the house arrest plans and of  using national security for political point scoring . liberal democrat leader charles kennedy says that the plan is a further example of labour s  authoritarian  response to crises. the prevention of terrorism bill proposes  control orders   which as well as house arrest could impose curfews  tagging or bans on telephone and internet use. they would replace current powers to detain foreign terror suspects without trial  which the law lords have ruled against. but critics are concerned that it would be the home secretary and not judges who decided to impose control orders. the plans face further commons scrutiny on monday before passing to the lords.
sport,legendary dutch boss michels dies legendary dutch coach rinus michels  the man credited with developing  total football   has died aged 77.  referred to in the netherlands as  the general   michels led the dutch at the 1974 world cup - when they reached the final only to lose 2-1 to germany. however  he guided his side to the 1988 european championship title with a 2-0 win over the soviet union in the final. michels played for ajax and coached the side to four national titles between 1965-71 and a european cup in 1971. his 1970s dutch team was built around johan cruyff and johan neeskens and introduced the concept of  total football  to the world. the strategy was to foster team coherence and individual imagination - with all players possessing the skills to play in any part of the pitch. cruyff was the on-field organiser of a team whose players rotated in and out of defence at will and was encouraged to play creative attacking football. michels had recently undergone heart surgery and dutch football federation (knvb) spokesman frank huizinga said:  he was one of the best coaches we had in history.  the no-nonsense coach also enjoyed spells at barcelona  who he took to a spanish title in 1974  fc cologne and bayer leverkusen. michels  named coach of the century by world football s governing body fifa in 1999  also won five caps for the netherlands as a bruising centre forward. dutch sports minister clemence ross-van dorp said:  he was the man who  together with cruyff  made dutch football big.
sport,bekele sets sights on world mark olympic 10 000m champion kenenisa bekele is determined to add the world indoor two mile record at february s norwich union grand prix in birmingham.  the 22-year-old will again be chasing a record held by his compatriot and mentor haile gebrselassie  who set the mark at the same meeting in 2003.  i am still as hungry to do as much as i can in this sport   said bekele.  and aiming for the two mile world record in birmingham is the next of those targets.  gebrselassie s current record stands at eight minutes  04.69 seconds. and bekele is no stranger to overhauling world marks at the national indoor arena. the ethiopian broke the world indoor 5 000m record on his debut at the meeting last year. compatriots mulugeta wondimu  abiyote abate and markos geneti  the world indoor bronze medallist over 3000m  will race against bekele on 18 february. the meet has already attracted a crop of olympic talent. britain s 800m and 1500m champion kelly holmes is taking part in the 1000m. swedish heptathlon gold medallist carolina kluft will contest the 60m hurdles. while men s 4x100m relay gold medallists jason gardener and mark lewis-francis will go head-to-head in the 60m.
business,glazer makes new man utd approach malcolm glazer has made a fresh approach to buy manchester united  which could lead to a bid valuing the premiership club at £800m.  the us tycoon  who has been wooing the club for the last 12 months  has approached the united board with  detailed proposals   it has confirmed. mr glazer  who owns the tampa bay buccaneers team  hopes this will lead to a formal bid being accepted. his new offer is expected to contain substantially less debt. mr glazer has already had one takeover attempt turned down by the red devils and responded by using his 28.1% shareholding to vote off three board members last november.  man united had turned down the bid because it was based on a high level of borrowing. but newspapers have speculated recently that the tycoon had gained the support of leading banks to come up with a stronger and less debt-laden bid. last week  however  mr glazer issued a statement to the stock exchange distancing himself from a new bid.  meanwhile  united s chief executive david gill said in december that talks would not resume unless glazer came up with  definitive proposals . now the board has confirmed that the us bidder is back  with a statement issued on sunday reading:  the board can confirm it has now received a detailed proposal subject to various preconditions which may form the basis of an offer.  a further announcement will be made in due course.   to succeed malcolm glazer will still need the approval of major shareholders john magnier and jp mcmanus  who own 28.9% of the club. but the irish duo have cut off talks with glazer over the proposed sale of their stake and have so far made no comment on his latest approach. united fans have reacted with anger at the announcement. they have vehemently opposed any proposed takeover by glazer since he first showed interest in the club in september 2003 and after sunday s announcement they vowed to fight on.  we will fight tooth and nail to stop him whatever his offer says. we do not want him or anybody else taking over united   said mark longden of the independent manchester united supporters  association.  the campaign against this proposed takeover will continue as it has done since glazer first showed interest in the club.
entertainment,early elvis recordings go on sale some of elvis presley s earliest recordings - including takes of all shook up - are going under the hammer on sunday at a los angeles auction.  the six unedited reel-to-reel tapes - which were owned by the engineer who recorded them - are valued at up to $50 000 (£29 000). highlights of the two hour-long collection will get their public debut at bonhams auction house on saturday. the rca tapes date from september 1956 to september 1957. the  pre-masters  include a take of jailhouse rock  religious songs  material for his first christmas album  and banter between presley  members of his band and engineer thorne nogar.   we ve had them for a lot of years  and i think the people should enjoy them   nogar s son stephen  57  said.  and frankly  we could use the money.  nogar  who died in 1994 aged 72  always used to make two tapes of sessions as a back-up in case rca producers wanted to make late changes to songs.  he called them his ass-saver tapes   his son said. the quality is said to be noticeably crisper than that of a new vinyl record. because the family does not own the copyright to the music  the tapes can only be sold for  personal enjoyment  and they cannot be copied for commercial gain.
business,bmw to recall faulty diesel cars bmw is to recall all cars equipped with a faulty diesel fuel-injection pump supplied by parts maker robert bosch.  the faulty part does not represent a safety risk and the recall only affects pumps made in december and january. bmw said that it was too early to say how many cars were affected or how much the recall would cost. the german company is to extend a planned production break at one of its plants due to the faulty bosch part. the dingolfing site will now be closed all next week instead of for just two days. the additional three-day stoppage will mean a production loss of up to 3 600 vehicles  bmw said  adding that it was confident it could make up the numbers later.  bosch has stopped production of the part but expects to restart by 2 february. the faulty component does not represent a safety risk but causes the motor to stall after a significant amount of mileage. when asked if bmw would be seeking compensation from bosch  the carmaker s chief executive helmut panke said:  we will first solve the problem before talking about who will pay . audi and mercedes benz were also supplied with the defective diesel fuel-injection pumps but neither of them have to recall any vehicles. a spokesman for daimlerchrysler  parent company of mercedes benz  said it will however have to halt some production. it is to close the mercedes factory in sindelfingen on monday and tuesday. audi said it had been hit by production bottlenecks  due to a shortage of unaffected bosch parts.
business,lufthansa may sue over bush visit german airline lufthansa may sue federal agencies for damages after the arrival of us president george w bush disrupted flights.  lufthansa said that it may lose millions of euros as a result of air force one landing at frankfurt airport. flights were affected for an hour on wednesday morning  double the time that had been expected  leading to cancellations and delays. lufthansa accounts for six out of every 10 planes using frankfurt s airport.   we are doing research into the possibilities we have   michael lamberty  a lufthansa spokesman told the bbc.  we are checking if there is action to be taken and in which courts it could be taken.  mr lamberty explained that the company did not plan to pursue germany s air traffic controllers  organisation or the airport authority but wanted instead to see if it was possible to sue the german federal agencies that gave the orders. the company said that it had to cancel 77 short and medium-distance flights  affecting about 5 000 passengers. long-haul travellers were not disrupted.  central to the problem was that instead of half an hour  the arrival of president bush on the german leg of his european tour took the best part of an hour  lufthansa said. during that time  restrictions were put on planes taxiing  taking off and landing at frankfurt s rhein-main airport. the extra time taken by president bush and his entourage meant that there was a knock-on effect that led to significant delays. mr lamberty said that 92 outgoing flights and 86 income flights were delayed by an average of an hour following president bush s arrival  affecting almost 17 000 passengers. despite the problems  mr lamberty said that it was not certain that lufthansa would take legal action.
politics,nhs waiting time target is cut hospital waiting times for patients in wales are to be cut  but not to the same extent as those in england.  welsh health minister jane hutt said no patient would wait more than 12 months for an outpatient appointment by march 2006  against a current target of 18 months. but she said the target for an inpatient appointment would remain at 12 months for march 2006. the announcement came as new monthly waiting figures showed a drop. this current inpatient target was set when the assembly government extended its second offer guarantee scheme  which gives patients the option of having their treatment outside wales.  details about funding to resource the new targets are expected in the new year. in england  the current target for inpatients - seeing a consultant to having an operation - is six months. dr richard lewis  welsh secretary of the british medical association (bma)  welcomed the new targets  to make further and faster progress on waiting lists .  however  much remains to be done on waiting lists and waiting times because wales still lags a long way behind england   he said.  capacity must be built into the system with sustained investment to ensure that welsh patients don t receive a worse service than patients over the border.  health analyst tony beddow  from the welsh institute for health and social care  called the new targets  reasonably impressive .  on wednesday  ms hutt also announced £264m for health services will be spent reducing waiting times  improving key areas and modernising staff pay structures in wales.  ms hutt said major achievements had been made in cutting  unacceptably long waits for treatment over the past year .  we are turning the corner on long waits in wales. now we need to see those reductions in long waiters being improved again   she said. she added the targets intended to ensure no-one waits more than a year for treatment or to see a consultant.  but let us not forget two thirds of those waiting for treatment now are waiting less than six months  and these targets affect the small minority of patients in wales that are waiting far too long.  rhodri glyn thomas  plaid cymru health spokesman said:  it s exactly the same target she set in 1999  with the qualification that it s dependent on a second offer. it s a failed target  from a failed minister..with a failed policy.  for the welsh liberal democrats  kirsty williams called the new target  hugely unambitious .  it leaves patients in wales still waiting two years before they re treated.  conservative health spokesman jonathan morgan said:  we re spending more money but waiting lists have gone through the roof.  the audit commission has said that the money is not being spent efficiently or effectively  and that s quite a criticism.  meanwhile  the latest monthly waiting list figures showed the total number of people waiting more than 18 months as an inpatient in wales has fallen by 9.8%. statistics to the end of november showed a decline since october from 785 to 708. the number waiting over 12 months also fell from 7 613 to 6 630  or 12.9%. ms hutt said they were  excellent figures . there are 305 775 people on a waiting list of some kind  down from 311 764 last month.
business,dollar slides ahead of new year the us dollar has hit a new record low against the euro and analysts predict that more declines are likely in 2005.  disappointing economic reports dented the currency  which had been rallying after european policy makers said they were worried about the euro s strength. earlier on thursday  the japanese yen touched its lowest versus the euro on concerns about economic growth in asia. currency markets have been volatile over the past week because of technical and automated trading and light demand. this has amplified reactions  analysts said  adding that they expect markets to become less jumpy in january.   people want to go into the weekend and the new year positioned for a weaker buck   said tim mazanec  director of foreign exchange at investors bank and trust. the dollar slid to a record $1.3666 versus the euro on thursday  before bouncing back to $1.3636. against the yen the dollar was trading down at $103.05.  the yen  meanwhile  dropped to 141.60 per euro in afternoon trading. it later strengthened to 140.55. investors are concerned about the size of the us trade and budget deficits and are betting that george w bush s administration will allow the dollar to weaken despite saying they favour a strong currency. also playing on investors  minds are mixed reports about the state of the us economy. on thursday  disappointing business figures from chicago brought a sudden end to a rally in the value of the dollar. the national association of purchasing management-chicago said its index dropped to 61.2  more than analysts had expected. german chancellor gerhard schroeder and italian prime minister silvio berlusconi voiced concerns about the strength of the euro. mr berlusconi said the euro s strength was  absolutely worrying  for italian exports. mr schroeder said in a newspaper article that stability in foreign exchange markets required a correction of global economic imbalances.
business,giving financial gifts to children your child or grandchild may want the latest toy this christmas  but how about giving them a present that will help their financial future   gifts of the financial variety might have a longer lasting impact. it may encourage children to save or start a fund which could count towards university costs  for example.  the government is trying to encourage saving at an early age  through its new child trust fund. the first vouchers  worth £250 or £500 for low-income families  will be distributed from january. all children born after 1st september 2002 will be eligible. parents will need to decide which financial institution will manage this gift in time for the start of the scheme in april 2005.  parents and relatives will be able to top up the fund with up to £1 200 a year  which will grow free of income and capital gains tax. as the child trust fund will not be in force in time for christmas  relatives could invest their gifts in a higher rate children s deposit account  and use this as a feeder fund.  there are accounts designed to start children off in the savings habit and they often pay a higher rate of interest. some of the best instant-access accounts currently available include the ladybird account from the saffron walden building society  paying 5.35% for a minimum balance of £1 and the alliance & leicester firstsaver which pays 5.25%  also starting at £1.  interest earned by children is subject to income tax. however  children  like adults  have a personal income tax allowance (£4 745 for the current tax year).  if the account holds money gifted by friends and relatives - but not parents - any interest earned from the savings account may be set against the allowance. as long as the total amount of interest falls within the allowance  then no tax will be payable. when the account is opened a form  r85   available from the bank or building society  should be completed. this confirms that the account holder is a non-taxpayer and allows interest to be received without the deduction of income tax.  the tax rules are different for parents who save on behalf of a child. only £100 of interest (per parent) can be tax-free. where interest exceeds this level  the whole of the interest will be taxed on the parent. this is to prevent parents from holding their own cash savings in their children s names and taking advantage of the tax allowances. where both parents and other relatives are saving on behalf of a child  consideration should be given to opening separate accounts - one for parents  gifts and one for gifts from other relatives. therefore  it may be preferable for parents to contribute to the child trust fund which is tax free  with any gifts from relatives that take the total above the annual £1 200 limit being directed to a deposit account.  another favourite solution is premium bonds. with the promise of riches far greater than a mere deposit account  they make great presents. the parent or guardian will be responsible for the bonds and will receive notification of the purchase. any prizes will be sent to the parent or child s guardian. the minimum for each purchase is £100 and bonds are sold in multiples of £10.  there are gift opportunities beyond cash accounts and these should not be ignored.  over the longer term  stock market funds have outperformed other types of investment  although in the shorter term they can be volatile. one of the benefits of investing for children is that investment is generally for the longer term - more than ten years - which helps to reduce the risks associated with investing in shares. one way to spread the risk is to invest in the stock market through a unit or investment trust. these are pooled investment funds which give access to a wide range of shares. these funds may be actively managed  where a fund manager picks individual stocks based on a view of their future potential  or passive  where a manager invests in all the shares that comprise a stock market index  for example  the ftse 100. exchange traded funds offer an alternative way to track a stock market. these are single shares that give the return of an underlying index (so are really another form of tracker). the difference is that the charges are quite low. the only drawback with all financial gifts is that the children gain an absolute right to the money at age 18  and parents will have no control over how it is spent. for larger gifts it may be worthwhile taking professional advice on the establishment of a suitable trust that will allow ongoing control over the capital and income.
politics,former ni minister scott dies former northern ireland minister sir nicholas scott has died at a london hospice  his family has announced.  the former conservative mp for kensington and chelsea  died after a long illness diagnosed as alzheimer s. the 71-year-old served in northern ireland from 1981 to 1987 during the premiership of margaret thatcher. as a northern ireland minister he dealt with education and later security where he rode out the mass ira escape from the maze in 1983.  in education  he encountered criticism over school closures and the future of the catholic training colleges. he also merged the new university of ulster and the ulster polytechnic to create the university of ulster. sir nicholas was a strong defender of the anglo-irish agreement and was held in esteem in dublin government and sdlp circles. but he experienced hostility from unionists some of whom dubbed him  minister of discord . after leaving northern ireland in a reshuffle  he became a uk disability minister. sir nicholas was replaced as the member for kensington and chelsea by the flamboyant alan clark  after being deselected by his constituency in december 1996. his deselection followed a series of scandals including being found slumped in the street by police during the tory party conference in bournemouth and taken back to his hotel.  sir nicholas claimed strong painkillers he was taking for a back problem had reacted badly with a small amount of alcohol. after his sacking  he bitterly said that despite the support of cabinet ministers and tory backbenchers  the eurosceptics in his constituency were  absolutely determined to get rid of me . his colourful career also included a very public disagreement with daughter victoria over civil rights for the disabled. sir nicholas admitted he misled mps when he denied his department had been involved in wrecking tactics designed to kill the disability bill in 1994. victoria  a lobbyist for disabled rights  denounced her father s actions and heaped insult on injury when she joined the calls for him to resign. he joined the backbenches two months later.
tech,t-mobile bets on  pocket office  t-mobile has launched its latest  pocket office  third-generation (3g) device which also has built-in wi-fi - high-speed wireless net access.  unlike other devices where the user has to check which high-speed network is available to transfer data  the device selects the fastest one itself. the mda iv  released in the summer  is an upgrade to the company s existing smartphone  the 2.5g/wi-fi mda iii. it reflects the push by mobile firms for devices that are like mini laptops. the device has a display that can be swivelled and angled so it can be used like a small computer  or as a conventional clamshell phone. the microsoft mobile phone  with two cameras and a qwerty keyboard  reflects the design of similar all-in-one models released this year  such as motorola s mpx.  one in five european workers are already mobile - meaning they spend significant time travelling and out of the office   rene obermann  t-mobile s chief executive  told a press conference at the 3gsm trade show in cannes. he added:  what they need is their office when they are out of the office.  t-mobile said it was seeing increasing take up for what it calls  office in a pocket  devices  with 100 000 mdas sold in europe already.  in response to demand  t-mobile also said it would be adding the latest phone-shaped blackberry to its mobile range. reflecting the growing need to be connected outside the office  it announced it would introduce a flat-fee £20 ($38) a month wi-fi tariff for people in the uk using its wi-fi hotspots. it said it would nearly double the number of its hotspots - places where wi-fi access is available - globally from 12 300 to 20 000.  it also announced it was installing high-speed wi-fi on certain train services  such as the uk s london to brighton service  to provide commuters a fast net connection too. the service  which has been developed with southern trains  nomad digital (who provide the technology)  begins with a free trial on 16 trains on the route from early march to the end of april. a full service is set to follow in the summer. wi-fi access points will be connected to a wimax wireless network - faster than wi-fi - running alongside the train tracks. brian mcbride  managing director of t-mobile in the uk  said:  we see a growing trend for business users needing to access e-mail securely on the move.   we are able to offer this by maintaining a constant data session for the entire journey.  he said this was something other similar in-train wi-fi services  such as that offered on gner trains  did not offer yet. mr obermann added that the mobile industry in general was still growing  with many more opportunities for more services which would bear fruit for mobile companies in future. thousands of mobile industry experts are gathered in cannes  france  for the 3gsm which runs from 14 to 17 february.
entertainment,van gogh festival film withdrawn murdered director theo van gogh s controversial film submission has been pulled from the rotterdam film festival because of security fears.  it was one of three of his works to be shown as part of a freedom of expression event in tribute to the late film-maker s life. the film is critical of the treatment of women under islam. its tv screening is thought to have led to his murder. the 10-day dutch festival begins on wednesday. submission was made with liberal somali-dutch politician ayaan hirsi ali and was due to be shown on 30 january. van gogh was shot and stabbed to death in november 2004 several months after receiving death threats following submission s first broadcast on dutch television. two of van gogh s other films will be shown as planned  including the theatrical world premiere of his last feature 06/05.  festival director sandra den hamer said:  the festival reflects what happens around us and within cinema itself.  the festival opens with the french film the 10th district court  moments of trials made by raymond depardon. the event sees 14 films competing to win three top tiger awards which aim to introduce promising new talent. new sections added to this year s festival include cinema of the future and cinema of the world  with special focus on russian and south-east asian productions. there is also an iraqi-german offering entitled underexposure  which looks at life in iraq after saddam hussein.
politics,tories  would cut number of mps  the conservative party would cut the number of mps by about one-fifth if they were elected  tory leader michael howard has said.  the plan forms part of the party s  smaller government bill   to be unveiled later this week. mr howard told the sunday times the party would also reduce the number of government special advisers. and he said a referendum would be held in wales to decide whether or not to scrap the welsh assembly.  the changes would all take place within five years of the conservatives winning a general election  mr howard told the paper.  the precise number of mps to go would depend on the result of the welsh referendum  but it would probably mean a reduction of around 120 from the current total of 659. if wales decided to keep its assembly it would stand to lose more mps. mr howard said as both parties planned to cut the number of civil servants at whitehall - labour by more than 80 000 and the tories by almost 100 000 - they should accept a similar drop in their own numbers.  it is all very well saying government departments should be reduced  but what about ministers  parliament and special advisers   he said. shadow leader of the commons oliver heald said:  this will be part of our aim to reduce unnecessary and costly interference in people s lives by reducing the size and role of the state .  mr howard said the plan would also even out the  great unfairness  of there being proportionately more scottish and welsh mps at westminster than those from england. the average size of an english constituency was 70 000 people  mr howard said. in northern ireland it was just over 66 000  in wales just over 59 000 and in scotland 53 000. the number of welsh mps would be set at an amount that was  consistent and fair in terms of representation with the rest of the united kingdom  if the assembly was scrapped. mr howard said the changes should be carried out quickly and could even be implemented by the election after next.  you have got to have a big bang. we don t want this like the house of lords reform  getting to one stage and then not having the next stage.
entertainment,youssou n dour wins music prize senegalese musician youssou n dour has been named a winner of a bbc radio 3 world music award.  his album egypt won the critics  award for album of the year  while the best newcomer accolade went to argentine chango spasiuk. winners were chosen from ten categories to reflect different continents. a special poll winners concert  hosted by eliza carthy and benjamin zephaniah will take place at the sage in gateshead on 5 march.  the concert will be broadcast on radio 3 s world music day the following evening and will feature performances by many of the award winners. it will also include the announcement of the audience award  chosen by radio 3 and bbc world service listeners  alongside bbc four viewers.  winner in the africa category was malian desert blues band tinariwen  formed from the nomadic people of the southern sahara. cuban pianist bebo valdes and flamenco singer diego el cigala  responsible for critically acclaimed album lagrimas negrasmusic  won an award in the  boundary crossing  category. each winner will receive a specially commissioned sculpture entitled planet by anita sulimanovic who won a competition to design the award. highlights of the poll winners concert  to be held at the sage  gateshead  will be televised on bbc four on 11 march.
entertainment,oasis star fined for german brawl oasis singer liam gallagher has been fined 50 000 euros (£35 000) after a fight in a german hotel two years ago.  gallagher was arrested along with drummer alan white and three other members of the band s entourage after the brawl in munich in december 2002. the band said they were victims of an  unprovoked attack  in a nightclub. but police said gallagher kicked an officer in the chest and had large amounts of alcohol and drugs - possibly cocaine - in his blood. gallagher lost two front teeth in the fight  which led to the band abandoning their german tour. his brother and bandmate noel was in bed at the time.   the process has stopped by paying 50 000 euros   said anton winkler  spokesman for the munich prosecutor. at the time  police said a  physical altercation  broke out among the musicians at about 0200 local time. that led to one of the group being  jostled  and falling onto the table of five italian guests - causing the fight  they said. the fight continued outside  where  one of the officers was kicked in the chest with full force by liam gallagher... and suffered minor injuries   they said.
business,tsunami to cost sri lanka $1.3bn sri lanka faces a $1.3bn (£691m) bill in 2005 for reconstruction after the tsunami which killed more than 30 000 of its people  its central bank says.  this estimate is preliminary  bank governor sunil mendis told reporters  and could rise in 2006. the island state is asking for about $320m from the international monetary fund to help pay for relief  he said. the bank has 5bn rupees ($50m; £27m) set aside to lend at a lower interest rate to those who lost property. according to mr mendis  half the imf support could come from a freeze on debt repayments  which would free up resources immediately. the rest could come from a five-year emergency loan. sri lanka is hoping for a wider freeze from other creditors.  the paris club of 19 creditors meets on 12 january to discuss a debt moratorium for the nations hit by the tsunami  which ravaged south and east asia on 26 december.  some 150 000 people across the region are feared to be dead and millions have been left homeless and destitute. a full reckoning of the economic cost to sri lanka of the tsunami will not be clear for some time to come. but already it looks likely that growth in the first half of 2005 will slow  mr mendis told reporters  although he would not say by how much. one side-effect of the disaster has been that the value of the rupee has risen as foreign funds have flooded into the country. the currency has strengthened 4% since late december  coming close to 100 rupees to the us dollar for the first time in more than six months.
